feature,mean_importance
feature_35,0.0
feature_40,0.0
feature_15,0.0
feature_14,0.0
feature_12,0.0
feature_36,0.0
feature_17,0.0
feature_18,0.0
feature_8,0.0
feature_39,0.0
feature_31,0.0
feature_9,0.0
feature_33,0.0021585196327296883
feature_38,0.0022246422507283536
feature_13,0.002476666275566053
feature_25,0.0035493814500932876
feature_32,0.0036442956255805987
feature_21,0.004217415486278355
feature_3,0.00647366533659328
feature_26,0.007475080040818956
feature_30,0.008997792510357136
feature_19,0.012253064054689154
feature_23,0.012696840176564628
feature_7,0.013017953192413483
feature_29,0.013464917706797813
feature_34,0.01359581584063751
feature_10,0.015159671770661026
feature_37,0.015979033785930463
feature_20,0.016021913277215822
feature_41,0.030686419241989255
feature_24,0.03884381610971301
feature_27,0.04844439315842711
feature_22,0.05769066465045294
feature_28,0.06074326913089323
feature_5,0.06227236953366029
feature_11,0.07110521858741163
feature_4,0.07273985238174112
feature_16,0.09598490823341163
feature_6,0.11542207124709854
feature_1,0.4385043119427503
